address,latitude,longitude,status
"str. Paris , Кишинёв, Moldova",47.0278111,28.7784855,found
"str. Paris ., Кишинёв, Moldova",47.0278111,28.7784855,found
"str. Paris 34/4, Кишинёв, Moldova",47.0313545,28.7809995,found
"str. Paris 38/1, Кишинёв, Moldova",47.029521,28.7789837,found
"str. Paris 47, Кишинёв, Moldova",47.0305127,28.7811068,found
"str. Pavel Boțu ., Кишинёв, Moldova",47.0063584,28.8348681,found
"str. Pavel Boțu 9, Кишинёв, Moldova",47.006246,28.8348148,found
"str. Petrarilor ., Кишинёв, Moldova",46.9992856,28.80464,found
"str. Petricani ., Кишинёв, Moldova",47.0496739,28.8229272,found
"str. Petru Rares 36, Кишинёв, Moldova",47.033994,28.841032,found
"str. Petru Rareș 36, Кишинёв, Moldova",47.033994,28.841032,found
"str. Petru Rareș 55/1, Кишинёв, Moldova",47.035419,28.8398575,found
"str. Petru Rareș 55/2, Кишинёв, Moldova",47.0356594,28.8397201,found
"str. Petru Zadnipru ., Кишинёв, Moldova",47.0440532,28.8857279,found
"str. Petru Zadnipru /, Кишинёв, Moldova",47.0440532,28.8857279,found
"str. Petru Zadnipru 15/1, Кишинёв, Moldova",47.0440725,28.8941203,found
"str. Petru Zadnipru 16/2, Кишинёв, Moldova",47.0423447,28.895478,found
"str. Petru Zadnipru 19/1, Кишинёв, Moldova",47.044071,28.8948627,found
"str. Petru Zadnipru 4/1, Кишинёв, Moldova",47.0425228,28.8857856,found
"str. Petru Zadnipru 4/2, Кишинёв, Moldova",47.0436363,28.8862409,found
"str. Petru Zadnipru 7/3, Кишинёв, Moldova",47.0450823,28.8885748,found
"str. Petru Zadnipru 7/4, Кишинёв, Moldova",47.0460274,28.8878382,found
"str. Pictor Mihai Grecu 7, Кишинёв, Moldova",46.9899094,28.8309937,found
"str. Pietrariei 56, Кишинёв, Moldova",47.0400128,28.8555595,found
"str. Pietrarilor ., Кишинёв, Moldova",47.0028295,28.802667,found
"str. Pietrarilor /, Кишинёв, Moldova",47.0028295,28.802667,found
"str. Pietrarilor 10/5, Кишинёв, Moldova",47.003733,28.8041086,found
"str. Pietrarilor 12, Кишинёв, Moldova",47.0041652,28.8033151,found
"str. Pietrarilor 16/1, Кишинёв, Moldova",47.0047527,28.8034902,found
"str. Pietrarilor 16/A, Кишинёв, Moldova",47.0047681,28.8026343,found
"str. Pietrarilor 27, Бубуечь, Moldova",46.9988731,28.9356722,found
"str. Podul Înalt 12/1, Кишинёв, Moldova",47.0251571,28.8752619,found
"str. Postei  92, Кишинёв, Moldova",47.0463405,28.8344004,found
"str. Postei -, Кишинёв, Moldova",47.0440169,28.8396361,found
"str. Postei --, Кишинёв, Moldova",47.045536,28.8478323,found
"str. Postei ---, Кишинёв, Moldova",47.0440169,28.8396361,found
"str. Postei ., Кишинёв, Moldova",47.0440169,28.8396361,found
"str. Poștei ---, Кишинёв, Moldova",47.0452164,28.8361636,found
"str. Poștei 2, Кишинёв, Moldova",47.0457058,28.847542,found
"str. Poștei 53, Кишинёв, Moldova",47.0446168,28.8358839,found
"str. Protoiereu Mihail Berezovschi 26, Кишинёв, Moldova",46.9887739,28.8294661,found
"str. Regele Carol 1, Дурлешты, Moldova",47.0073082,28.7628271,found
"str. Regele Carol 2, Дурлешты, Moldova",47.0055065,28.7595564,found
"str. Regina Elisabeta **, Дурлешты, Moldova",47.0054813,28.7621415,found
"str. Regina Elisabeta *, Дурлешты, Moldova",47.0054813,28.7621415,found
"str. Regina Elisabeta -, Дурлешты, Moldova",47.0054813,28.7621415,found
"str. Regina Elisabeta 3, Дурлешты, Moldova",47.0054813,28.7621415,found
"str. Regina Elisabeta =, Дурлешты, Moldova",47.0054813,28.7621415,found
"str. Salcâmilor ., Кишинёв, Moldova",46.9765252,28.8974556,found
"str. Salcâmilor 22, Кишинёв, Moldova",46.9785419,28.8967439,found
"str. Sarmizegetusa ., Кишинёв, Moldova",46.9816437,28.8803862,found
"str. Sarmizegetusa 23, Кишинёв, Moldova",46.9905969,28.8702738,found
"str. Sarmizegetusa 37/3, Кишинёв, Moldova",46.9867781,28.8761752,found
"str. Sarmizegetusa 53A, Кишинёв, Moldova",46.9828187,28.8792046,found
"str. Sarmizegetusa 53E, Кишинёв, Moldova",46.9825638,28.8795472,found
"str. Sarmizegetusa 94/1, Кишинёв, Moldova",46.9793963,28.8820242,found
"str. Sarmizegetusa 94/1., Кишинёв, Moldova",46.9793963,28.8820242,found
"str. Schinoasa Vale 3, Кишинёв, Moldova",46.988838,28.810077,found
"str. Schinoasa-Vale 1, Кишинёв, Moldova",46.9819904,28.8202931,found
"str. Schinoasa-Vale 12/59, Кишинёв, Moldova",46.9886658,28.8108054,found
"str. Schinoasa-Vale 1a, Кишинёв, Moldova",46.9895375,28.81125,found
"str. Schinoasa-Vale 3, Кишинёв, Moldova",46.988838,28.810077,found
"str. Serghei Lazo 46, Кишинёв, Moldova",47.0304957,28.8270196,found
"str. Serghei Rahmaninov 36, Кишинёв, Moldova",47.0334266,28.7967309,found
"str. Sfintul Gheorghe 29, Кишинёв, Moldova",47.022081,28.8498618,found
"str. Sfânta Vineri 16, Кишинёв, Moldova",46.9964163,28.7806175,found
"str. Socoleni ., Кишинёв, Moldova",47.0611624,28.8415991,found
"str. Socoleni /, Кишинёв, Moldova",47.0611624,28.8415991,found
"str. Socoleni 23, Кишинёв, Moldova",47.0599838,28.8385875,found
"str. Socoleni 2A, Кишинёв, Moldova",47.0623684,28.8483916,found
"str. Socoleni 9, Кишинёв, Moldova",47.0612734,28.8446492,found
"str. Spartacus ., Кишинёв, Moldova",47.0409891,28.8565489,found
"str. Spartacus 36, Кишинёв, Moldova",47.0422238,28.8543314,found
"str. Spartacus 36/1, Кишинёв, Moldova",47.0425098,28.85445,found
"str. Studentilor ., Кишинёв, Moldova",47.0640812,28.8669795,found
"str. Suceava 110, Кишинёв, Moldova",47.0316684,28.7893797,found
"str. Suceava 110/1, Кишинёв, Moldova",47.0320612,28.7893874,found
"str. Suceava 118, Кишинёв, Moldova",47.0324995,28.7877162,found
"str. Sucevita ., Кишинёв, Moldova",47.0326913,28.7780187,found
"str. Sucevita 41, Кишинёв, Moldova",47.0322398,28.7778762,found
"str. Sucevita;str. Sucevița ., Кишинёв, Moldova",47.0362633,28.7818692,found
"str. Sucevița *, Кишинёв, Moldova",47.0362633,28.7818692,found
"str. Sucevița 22/1, Кишинёв, Moldova",47.0348868,28.7799378,found
"str. Sucevița 31, Кишинёв, Moldova",47.0325286,28.7790868,found
"str. Tecuci ., Кишинёв, Moldova",47.0099344,28.8532169,found
"str. Tecuci 3/1, Кишинёв, Moldova",47.0104301,28.8532697,found
"str. Teilor ., Кишинёв, Moldova",46.9866301,28.8500193,found
"str. Teilor /, Кишинёв, Moldova",46.9866301,28.8500193,found
"str. Teilor 9/3, Кишинёв, Moldova",46.9842136,28.8492233,found
"str. Tighina 50, Кишинёв, Moldova",47.019676,28.8474496,found
"str. Tiraspol 2, Кишинёв, Moldova",47.0132593,28.8569054,found
"str. Titulescu -, Кишинёв, Moldova",47.0001616,28.8615758,found
"str. Trandafirilor ., Кишинёв, Moldova",46.999064,28.8541834,found
"str. Trandafirilor 19, Бубуечь, Moldova",46.9801429,28.9454627,found
"str. Trandafirilor 31/5, Кишинёв, Moldova",46.9969944,28.8493911,found
"str. Trandafirilor 31/7, Кишинёв, Moldova",46.9967144,28.8488403,found
"str. Trandafirilor 37/1, Кишинёв, Moldova",46.9956561,28.8470041,found
"str. Trandafirilor 37/2, Кишинёв, Moldova",46.9952297,28.847472,found
"str. Transnistria 22, Кишинёв, Moldova",47.0112614,28.8934655,found
"str. Tudor Strișcă ., Кишинёв, Moldova",46.9878544,28.8364245,found
"str. Tudor Strișcă 19/2, Кишинёв, Moldova",46.9867518,28.835695,found
"str. Tudor Strișcă 19/6, Кишинёв, Moldova",46.9871948,28.836262,found
"str. Tudor Strișcă 8/1, Кишинёв, Moldova",46.9870115,28.84145,found
"str. Tudor Strișcă 8/7, Кишинёв, Moldova",46.9873456,28.8408937,found
"str. Tudor Vladimirescu -1/8, Кишинёв, Moldova",47.0303927,28.863067,found
"str. Tudor Vladimirescu ., Дурлешты, Moldova",47.0386004,28.7559683,found
"str. Tudor Vladimirescu ., Кишинёв, Moldova",47.0256436,28.7785909,found
"str. Tudor Vladimirescu 1, Кишинёв, Moldova",47.0349384,28.8617741,found
"str. Tudor Vladimirescu 1/10, Кишинёв, Moldova",47.0300756,28.8614152,found
"str. Tudor Vladimirescu 1/11, Кишинёв, Moldova",47.0296984,28.8615288,found
"str. Tudor Vladimirescu 1/4, Кишинёв, Moldova",47.0315691,28.8616475,found
"str. Tudor Vladimirescu 1/8, Кишинёв, Moldova",47.0303927,28.863067,found
"str. Tudor Vladimirescu 10/1, Кишинёв, Moldova",47.0347318,28.862413,found
"str. Tudor Vladimirescu 12/2, Кишинёв, Moldova",47.0351775,28.862827,found
"str. Tudor Vladimirescu 18, Кишинёв, Moldova",47.0367788,28.8613445,found
"str. Tudor Vladimirescu 1a, Кишинёв, Moldova",47.026051,28.8651524,found
"str. Tudor Vladimirescu 4, Кишинёв, Moldova",47.0306799,28.8638056,found
"str. Tudor Vladimirescu 5, Дурлешты, Moldova",47.0245505,28.7826502,found
"str. Tudor Vladimirescu 71, Дурлешты, Moldova",47.0288166,28.7701561,found
"str. Tudor Vladimirescu 75/1, Дурлешты, Moldova",47.0300827,28.7691613,found
"str. Tudor Vladimirescu 8, Кишинёв, Moldova",47.0340746,28.862966,found
"str. Unirii 20, Ставчены, Moldova",47.0953681,28.8686253,found
"str. Unirii 20/2, Ставчены, Moldova",47.0953561,28.8701269,found
"str. Universității 25, Кишинёв, Moldova",47.0157673,28.8230279,found
"str. Vadul lui Voda -, Кишинёв, Moldova",47.0367838,28.900767,found
"str. Vadul lui Voda ., Кишинёв, Moldova",47.0244476,28.8673554,found
"str. Vadul lui Voda 30, Кишинёв, Moldova",47.026681,28.871584,found
"str. Vadul lui Voda;str. Vadul lui Vodă 30/1, Кишинёв, Moldova",47.0367838,28.900767,found
"str. Vadul lui Voda;str. Vadul lui Vodă 62, Кишинёв, Moldova",47.0367838,28.900767,found
"str. Vadul lui Vodă 30, Кишинёв, Moldova",47.026681,28.871584,found
"str. Vadul lui Vodă 34, Кишинёв, Moldova",47.0269705,28.8722286,found
"str. Valea Apelor 17/A, Кишинёв, Moldova",46.9585002,28.8372118,found
"str. Valea Crucii ., Кишинёв, Moldova",46.9720267,28.8531604,found
"str. Valea Crucii /, Кишинёв, Moldova",46.9720267,28.8531604,found
"str. Valea Crucii 22, Кишинёв, Moldova",46.973629,28.8551393,found
"str. Valea Crucii 24, Кишинёв, Moldova",46.973042,28.8536784,found
"str. Valea Trandafirilor ., Кишинёв, Moldova",47.0002573,28.857017,found
"str. Valea Trandafirilor 16, Кишинёв, Moldova",47.0080567,28.8475017,found
"str. Valea Trandafirilor 2/1, Кишинёв, Moldova",47.009501,28.8480615,found
"str. Valea Trandafirilor 6/1., Кишинёв, Moldova",47.0086037,28.8484122,found
"str. Valea Trandafirilor 6/2, Кишинёв, Moldova",47.0082833,28.8468204,found
"str. Vasile Alecsandri 11, Кишинёв, Moldova",47.0084759,28.8271332,found
"str. Vasile Alecsandri 17, Кишинёв, Moldova",47.0093727,28.8273542,found
"str. Vasile Alecsandri 27, Кишинёв, Moldova",47.0107432,28.8276943,found
"str. Vasile Alecsandri 85, Кишинёв, Moldova",47.0165507,28.8315198,found
"str. Vasile Badiu ., Кишинёв, Moldova",47.0518093,28.8441392,found
"str. Vasile Cheltuială 9/2, Кишинёв, Moldova",47.0111174,28.8178555,found
"str. Vasile Lupu  ., Кишинёв, Moldova",47.0222153,28.8090383,found
"str. Vasile Lupu  61/2, Кишинёв, Moldova",47.0213121,28.7985791,found
"str. Vasile Lupu **, Кишинёв, Moldova",47.0222153,28.8090383,found
"str. Vasile Lupu *, Кишинёв, Moldova",47.0222153,28.8090383,found
"str. Vasile Lupu -, Кишинёв, Moldova",47.0222153,28.8090383,found
"str. Vasile Lupu ---, Кишинёв, Moldova",47.0222153,28.8090383,found
"str. Vasile Lupu ., Кишинёв, Moldova",47.0222153,28.8090383,found
"str. Vasile Lupu /, Кишинёв, Moldova",47.0222153,28.8090383,found
"str. Vasile Lupu 28, Кишинёв, Moldova",47.0221197,28.8008688,found
"str. Vasile Lupu 28/C, Кишинёв, Moldova",47.0230215,28.7992403,found
"str. Vasile Lupu 28/E, Кишинёв, Moldova",47.0232903,28.8000753,found
"str. Vasile Lupu 28a, Кишинёв, Moldova",47.0225368,28.7991623,found
"str. Vasile Lupu 28f, Кишинёв, Moldova",47.0229701,28.80025,found
"str. Vasile Lupu 31, Кишинёв, Moldova",47.0218296,28.8063247,found
"str. Vasile Lupu 33, Кишинёв, Moldova",47.0217634,28.8054739,found
"str. Vasile Lupu 42s, Кишинёв, Moldova",47.0238519,28.7956267,found
"str. Vasile Lupu 61, Кишинёв, Moldova",47.0216319,28.7998613,found
"str. Vasile Lupu 61/4, Кишинёв, Moldova",47.0217187,28.7978504,found
"str. Vasile Varzaru ., Кишинёв, Moldova",47.0275381,28.8810714,found
"str. Vasile Vărzaru 5/2, Кишинёв, Moldova",47.0284921,28.8815182,found
"str. Vasile Vărzaru 9, Кишинёв, Moldova",47.0264205,28.8821532,found
"str. Vissarion Belinski ., Кишинёв, Moldova",47.0329391,28.7982747,found
"str. Vissarion Belinski 61, Кишинёв, Moldova",47.0296173,28.8014674,found
"str. Vissarion Belinski 71, Кишинёв, Moldova",47.0320433,28.7990547,found
"str. Vladimir Korolenko 59/1, Кишинёв, Moldova",46.9956691,28.8266127,found
"str. Vlaicu Pârcălab ., Кишинёв, Moldova",47.0206682,28.8323654,found
"str. Voluntarilor -, Кишинёв, Moldova",47.0120008,28.8876685,found
"str. Voluntarilor ., Кишинёв, Moldova",46.9985549,28.8986245,found
"str. Voluntarilor 10, Кишинёв, Moldova",47.0076556,28.891605,found
"str. Voluntarilor 16, Кишинёв, Moldova",47.0037071,28.8944517,found
"str. Vorniceni 1, Кишинёв, Moldova",47.0084043,28.8581175,found
"str. Zidarilor ., Бубуечь, Moldova",46.9977205,28.9359285,found
"str. ialoveni  134, Дурлешты, Moldova",47.0035211,28.7734542,found
"str. ialoveni  96, Кишинёв, Moldova",47.0007312,28.7799263,found
"str. Ştefan Vodă 11a, Дурлешты, Moldova",47.0253277,28.7716228,found
"str. Ştefan Vodă 15a, Дурлешты, Moldova",47.0252665,28.7706833,found
"str. Ștefan Neaga 67, Кишинёв, Moldova",47.033554,28.80205,found
"str.Bacioi Noi --, Кишинёв, Moldova",46.9496669,28.9130241,found
"str.Cartusa ==, Дурлешты, Moldova",47.016114,28.747452,found
"str.Drumul Viilor 43 43, Кишинёв, Moldova",47.0085407,28.8173794,found
"str.Durlești 20/D 20, Дурлешты, Moldova",47.0446369,28.7457465,found
"str.Ghica Vodă 5 5, Кишинёв, Moldova",46.9752902,28.8573532,found
"str.Regina Elisabeta *, Дурлешты, Moldova",47.0054813,28.7621415,found
"str.Testemitanu  —, Кишинёв, Moldova",47.0042184,28.836723,found
"str.Vasile Lupu  --, Кишинёв, Moldova",47.0222153,28.8090383,found
"str.sucevita  36/1, Кишинёв, Moldova",47.0323573,28.7771855,found
"strada Bisericii 17, Кишинёв, Moldova",47.0163035,28.7908799,found
"strada Bisericii 19, Кишинёв, Moldova",47.0161988,28.7908212,found
"strada Calea Mosilor  4, Кишинёв, Moldova",47.0284004,28.8582156,found
"strada Calea Mosilor 4, Кишинёв, Moldova",47.0284004,28.8582156,found
"vasile alecsandri 129, Кишинёв, Moldova",47.0231464,28.8409439,found
"zaikin 51, Кишинёв, Moldova",47.0368053,28.832879,found
"şos. Munceşti ., Кишинёв, Moldova",46.933959,28.9558292,found
"şos. Munceşti /, Кишинёв, Moldova",46.9333336,28.9557419,found
"şos. Munceşti 105, Кишинёв, Moldova",47.0011806,28.8712538,found
"şos. Munceşti 166, Кишинёв, Moldova",47.001852,28.8695932,found
"şos. Munceşti 326, Кишинёв, Moldova",46.9913252,28.8825127,found
"şos. Munceşti 404, Кишинёв, Moldova",46.9814633,28.8974018,found
"şos. Munceşti 788, Кишинёв, Moldova",46.9414127,28.9366207,found
"şos. Munceşti 788., Кишинёв, Moldova",46.9414127,28.9366207,found
"şos. Munceşti 806/2, Кишинёв, Moldova",46.9364163,28.9496795,found
"şos. Munceşti 90, Кишинёв, Moldova",47.0056609,28.8661085,found
"şos. Munceşti 94, Кишинёв, Moldova",47.0054424,28.8668156,found
"Șciusev ***, Кишинёв, Moldova",47.0225937,28.8238152,found
"Șoseaua Muncești 798, Кишинёв, Moldova",46.9388872,28.9462909,found
"Șoseaua Muncești 806/2, Кишинёв, Moldova",46.9364163,28.9496795,found
"șos. Balcani ., Кишинёв, Moldova",47.0449348,28.7639716,found
"șos. Balcani 2, Кишинёв, Moldova",47.0587178,28.7812028,found
"șos. Balcani 4/1, Кишинёв, Moldova",47.0446956,28.7643966,found
"șos. Balcani 4/3, Кишинёв, Moldova",47.0436335,28.7651301,found
"șos. Balcani 6, Кишинёв, Moldova",47.0450135,28.7650585,found
"șos. Hâncești **, Кишинёв, Moldova",46.9908272,28.7832132,found
"șos. Hâncești *, Кишинёв, Moldova",46.9967639,28.8027341,found
"șos. Hâncești -, Кишинёв, Moldova",46.9967639,28.8027341,found
"șos. Hâncești --, Кишинёв, Moldova",46.9908272,28.7832132,found
"șos. Hâncești ., Кишинёв, Moldova",46.9967639,28.8027341,found
"șos. Hâncești 140, Кишинёв, Moldova",46.9941569,28.7872944,found
"șos. Hâncești 140/1, Кишинёв, Moldova",46.9941569,28.7872944,found
"șos. Hâncești 141, Кишинёв, Moldova",46.9937389,28.7919072,found
"șos. Hâncești 142, Кишинёв, Moldova",46.9930088,28.785891,found
"șos. Hâncești 182, Кишинёв, Moldova",46.9848405,28.7749532,found
"șos. Hâncești 22a, Кишинёв, Moldova",47.0060386,28.8226485,found
"șos. Hâncești 34/1, Кишинёв, Moldova",47.0047916,28.820405,found
"șos. Hâncești 55, Кишинёв, Moldova",47.0007259,28.8134409,found
"Каля Ешилор  61/2, Кишинёв, Moldova",47.0460065,28.7811749,found
"Картуша 97/3, Дурлешты, Moldova",47.0172367,28.7518093,found
"Ул Минск 1, Кишинёв, Moldova",47.0011519,28.8698043,found
"Шоссе Хынчештское  142, Кишинёв, Moldova",46.9925255,28.7847413,found
"бд. Дечебал ., Кишинёв, Moldova",46.9871849,28.8586677,found
"бул. Траян 1/2, Кишинёв, Moldova",46.9843908,28.8575008,found
"бул. Траян 22, Кишинёв, Moldova",46.9792921,28.8458052,found
"бул. Траян 23/1, Кишинёв, Moldova",46.9775823,28.8457844,found
"пер. Гика Водэ 5, Кишинёв, Moldova",46.9748257,28.8572494,found
"пр-т Алба Юлия 113, Кишинёв, Moldova",47.0417892,28.7628124,found
"пр-т Алба Юлия 128, Кишинёв, Moldova",47.0359131,28.7747801,found
"пр-т Алба-Юлия ., Кишинёв, Moldova",47.036502,28.7735791,found
"пр-т Алба-Юлия 103, Кишинёв, Moldova",47.036502,28.7735791,found
"пр-т Алба-Юлия 128, Кишинёв, Moldova",47.0359131,28.7747801,found
"пр-т Дачия 25, Кишинёв, Moldova",46.9867087,28.8583341,found
"пр-т Дачия 46, Кишинёв, Moldova",46.9765681,28.8698279,found
"пр-т Дачия 59, Кишинёв, Moldova",46.9679423,28.888174,found
"пр-т Дачия 60/12, Кишинёв, Moldova",46.942299,28.9222835,found
"пр-т Куза Водэ 44, Кишинёв, Moldova",46.9746366,28.8482419,found
"пр-т Куза Водэ 5/1, Кишинёв, Moldova",46.98604,28.8684265,found
"пр-т Мирча чел Бэтрын 10, Кишинёв, Moldova",47.0418932,28.8910055,found
"пр-т Мирча чел Бэтрын 15, Кишинёв, Moldova",47.0468052,28.8878226,found
"пр-т Мирча чел Бэтрын 41/A, Кишинёв, Moldova",47.0571052,28.8906477,found
"пр-т Мирча чел Бэтрын 42, Кишинёв, Moldova",47.0571594,28.8927118,found
"пр-т Мирча чел Бэтрын 45, Кишинёв, Moldova",47.0596642,28.8909432,found
"пр-т Штефан чел Маре ши Сфынт 132, Кишинёв, Moldova",47.0169209,28.8439097,found
"пр. Дачия ., Кишинёв, Moldova",46.9809842,28.8650354,found
"пр. Дачия 65, Кишинёв, Moldova",46.9461329,28.9231494,found
"ул. 31 Августа 1989 105, Кишинёв, Moldova",47.0229142,28.8299748,found
"ул. Албишоара 18, Кишинёв, Moldova",47.0201405,28.8553013,found
"ул. Албишоара 72/5, Кишинёв, Moldova",47.0382348,28.8376223,found
"ул. Албишоара 76/7, Кишинёв, Moldova",47.0371162,28.8317556,found
"ул. Албишоара 78/4, Кишинёв, Moldova",47.0386338,28.8345022,found
"ул. Албишоара 82/1, Кишинёв, Moldova",47.0385459,28.8314246,found
"ул. Албишоара 82/8, Кишинёв, Moldova",47.0385015,28.8300618,found
"ул. Александру Маринеску 19/1, Кишинёв, Moldova",47.0305822,28.7818589,found
"ул. Алеку Руссо ., Кишинёв, Moldova",47.0374383,28.8881352,found
"ул. Алеку Руссо /, Кишинёв, Moldova",47.0374383,28.8881352,found
"ул. Алеку Руссо 3/1, Кишинёв, Moldova",47.0442697,28.8636633,found
"ул. Алеку Руссо 3/2, Кишинёв, Moldova",47.0432047,28.8677406,found
"ул. Алеку Руссо 9/7, Кишинёв, Moldova",47.0414614,28.875838,found
"ул. Ателиерилор 1, Дурлешты, Moldova",47.0154007,28.7433501,found
"ул. Ателиерилор 23, Дурлешты, Moldova",47.0182004,28.7437358,found
"ул. Ашхабад 127/6, Кишинёв, Moldova",46.9905126,28.8821551,found
"ул. Богдан Воевод ., Кишинёв, Moldova",47.0441706,28.859725,found
"ул. Буковина ., Кишинёв, Moldova",47.068088,28.8879997,found
"ул. Буковина 1, Кишинёв, Moldova",47.0637576,28.8756778,found
"ул. Буковина 5/M, Кишинёв, Moldova",47.0686101,28.8754818,found
"ул. Букурешть ., Кишинёв, Moldova",47.0188858,28.8326511,found
"ул. Буребиста 114/2, Кишинёв, Moldova",46.9797294,28.8745372,found
"ул. Буребиста 36/2, Кишинёв, Moldova",46.9875321,28.8821826,found
"ул. Валя Трандафирилор 20, Кишинёв, Moldova",47.0074709,28.846911,found
"ул. Валя Трандафирилор 6/1, Кишинёв, Moldova",47.0086037,28.8484122,found
"ул. Василе Александри ., Кишинёв, Moldova",47.0088439,28.82739,found
"ул. Василе Лупу 28, Кишинёв, Moldova",47.0221197,28.8008688,found
"ул. Василе Лупу 28a, Кишинёв, Moldova",47.0225368,28.7991623,found
"ул. Владимир Короленко 59/1, Кишинёв, Moldova",46.9956691,28.8266127,found
"ул. Вовинцень ., Кишинёв, Moldova",47.0205772,28.7934246,found
"ул. Волунтарилор 4, Кишинёв, Moldova",47.0103056,28.8891744,found
"ул. Ворничень 3, Кишинёв, Moldova",47.0082543,28.8585395,found
"ул. Георге Кашу ., Кишинёв, Moldova",47.002709,28.8314248,found
"ул. Георге Мадан 46/3, Кишинёв, Moldova",47.0557981,28.8475071,found
"ул. Георге Мадан 87/3, Кишинёв, Moldova",47.0600014,28.8423159,found
"ул. Гика Водэ 5, Кишинёв, Moldova",46.9757031,28.8581079,found
"ул. Гренобле ., Кишинёв, Moldova",46.9790038,28.8441651,found
"ул. Гренобле /, Кишинёв, Moldova",46.9737326,28.8486336,found
"ул. Гренобле 120/3, Кишинёв, Moldova",46.9830718,28.8329769,found
"ул. Гренобле 120/4, Кишинёв, Moldova",46.9834421,28.8322029,found
"ул. Гренобле 128/1, Кишинёв, Moldova",46.9798737,28.8382651,found
"ул. Гренобле 134, Кишинёв, Moldova",46.9725661,28.8495402,found
"ул. Гренобле 159/4, Кишинёв, Moldova",46.9856261,28.836839,found
"ул. Гренобле 205/2, Кишинёв, Moldova",46.9763539,28.8477002,found
"ул. Грэдина Ботаникэ 18/1, Кишинёв, Moldova",46.977355,28.8786586,found
"ул. Грэдина Ботаникэ 20/1, Кишинёв, Moldova",46.9774423,28.8763938,found
"ул. Грэдинилор 25, Кишинёв, Moldova",47.0797601,28.7404893,found
"ул. Грэтиешть 54, Кишинёв, Moldova",47.0610617,28.8479551,found
"ул. Джинта Латинэ 5, Кишинёв, Moldova",47.034175,28.8821829,found
"ул. Джордже Кошбук 7, Кишинёв, Moldova",46.9601666,28.710669,found
"ул. Дойна 150/2, Кишинёв, Moldova",47.0645883,28.837258,found
"ул. Друмул Виилор 38/1, Кишинёв, Moldova",47.0030144,28.8060332,found
"ул. Думитру Рышкану 14/, Кишинёв, Moldova",47.0359225,28.8612207,found
"ул. Игорь Виеру 19/1, Кишинёв, Moldova",47.0520124,28.89592,found
"ул. Измаил 92/1, Кишинёв, Moldova",47.0222044,28.8573089,found
"ул. Индепенденцей ., Кишинёв, Moldova",46.9809871,28.8552591,found
"ул. Индепенденцей 5/A, Кишинёв, Moldova",46.9834231,28.8488504,found
"ул. Индепенденцей 54, Кишинёв, Moldova",46.978121,28.8666394,found
"ул. Индепенденцей 9/1, Кишинёв, Moldova",46.9797509,28.8544284,found
"ул. Иоана Раду -, Кишинёв, Moldova",47.0260816,28.7943604,found
"ул. Иоана Раду 27/1, Кишинёв, Moldova",47.0265378,28.7977801,found
"ул. Иоана Раду 27/3, Кишинёв, Moldova",47.0262621,28.7992851,found
"ул. Иоана Раду 27/4, Кишинёв, Moldova",47.0259565,28.7983845,found
"ул. Иоана Раду 27/8, Кишинёв, Moldova",47.0247282,28.7992891,found
"ул. Иоана Раду 29/2, Кишинёв, Moldova",47.0262165,28.7961395,found
"ул. Ион Буздуган ., Кишинёв, Moldova",47.0378784,28.7635064,found
"ул. Ион Буздуган 11, Кишинёв, Moldova",47.0378784,28.7635064,found
"ул. Ион Буздуган 13, Кишинёв, Moldova",47.0386476,28.7597872,found
"ул. Ион Буздуган 3, Кишинёв, Moldova",47.0369542,28.7633511,found
"ул. Ион Думенюк 20, Кишинёв, Moldova",47.0554396,28.894417,found
"ул. Ион Нистор 2, Кишинёв, Moldova",47.0022024,28.8285977,found
"ул. Каля Басарабией 2 a, Криково, Moldova",47.126153,28.8643878,found
"ул. Каля Ешилор ., Кишинёв, Moldova",47.0402307,28.8021218,found
"ул. Каля Ешилор 4, Кишинёв, Moldova",47.0437251,28.7959449,found
"ул. Каля Ешилор 5, Кишинёв, Moldova",47.0438398,28.7948292,found
"ул. Каля Ешилор 6 C, Кишинёв, Moldova",47.0393396,28.8073301,found
"ул. Каля Ешилор 6, Кишинёв, Moldova",47.0433126,28.7934948,found
"ул. Каля Ешилор 6/C, Кишинёв, Moldova",47.0393396,28.8073301,found
"ул. Каля Ешилор 63/6, Кишинёв, Moldova",47.0445787,28.7810498,found
"ул. Каля Мошилор ., Кишинёв, Moldova",47.0251801,28.8614085,found
"ул. Каля Мошилор 4, Кишинёв, Moldova",47.0255028,28.8611059,found
"ул. Каля Орхеюлуй 105/2, Кишинёв, Moldova",47.0547134,28.8487022,found
"ул. Каля Орхеюлуй 113/1, Кишинёв, Moldova",47.0568698,28.8506053,found
"ул. Картуша ., Дурлешты, Moldova",47.0153552,28.7404084,found
"ул. Картуша 95, Дурлешты, Moldova",47.0153322,28.7456173,found
"ул. Картуша 95/5, Дурлешты, Moldova",47.0153322,28.7456173,found
"ул. Картуша 99/3, Дурлешты, Moldova",47.0172367,28.7518093,found
"ул. Кахул 8, Кишинёв, Moldova",47.0281045,28.8494082,found
"ул. Корнулуй 23, Кишинёв, Moldova",47.020273,28.7949966,found
"ул. Лакулуй 35, Кишинёв, Moldova",47.0120933,28.8231596,found
"ул. Ливиу Деляну 10/11, Кишинёв, Moldova",47.0475233,28.7706199,found
