apartment_condition,rooms,bathroom,total_floors,floor,region,city,sector,street,area,price_per_sqm,floor_ratio,has_balcony,has_living,building_type_Kомбинированный,building_type_Kотельцовый,building_type_Mонолитный,building_type_Бетон,building_type_Блочный,building_type_Панельный,building_type_Ячеистый Бетон,housing_stock_Новострой,author_Банк,author_Застройщик,author_Частное лицо,parcing_space_Гараж,parcing_space_Под навесом,parcing_space_Подземная,latitude,longitude,distance_to_sector_center
4.0,2.0,1,10,9.0,Кишинёв мун.,Кишинёв,Рышкановка,ул. Албишоара 72/5,52,2499.0384615384614,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.049,28.863,0.0
4.0,1.0,1,9,3.0,Кишинёв мун.,Кишинёв,Телецентр,ул. Яловень 38/1,31,2564.516129032258,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
4.0,1.0,1,14,10.0,Кишинёв мун.,Кишинёв,Телецентр,str. Ialoveni 136,54,2220.3703703703704,0.7142857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0038563,28.7718893,3422.064363855485
4.0,1.0,1,10,8.0,Кишинёв мун.,Кишинёв,Ботаника,str. Bacioii Noi 14,36,2219.4444444444443,0.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,3.0,1,5,2.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Николай Зелински 12,60,1998.3333333333333,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,2,13,7.0,Кишинёв мун.,Кишинёв,Буюканы,str. Vasile Lupu 28a,71,2746.478873239437,0.5384615384615384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
4.0,2.0,2,13,7.0,Кишинёв мун.,Кишинёв,Буюканы,str. Vasile Lupu 28a,71,2521.1267605633802,0.5384615384615384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
4.0,3.0,2,14,11.0,Кишинёв мун.,Кишинёв,Чокана,str. Nicolae Sulac 4,120,1991.6666666666667,0.7857142857142857,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
4.0,3.0,2,8,7.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 5/1,120,1500.0,0.875,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.061,28.806,0.0
4.0,3.0,3,5,3.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Штефан Няга 20,185,2486.4864864864867,0.6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.039,28.803,0.0
4.0,2.0,1,4,3.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Николай Зелински 5/4,40,2122.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,2,4,2.0,Кишинёв мун.,Кишинёв,Центр,bd. Stefan cel Mare si Sfint 132,75,4666.666666666667,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0219861,28.8367,420.8032393698015
4.0,2.0,1,12,11.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Cornesti 11,65,2690.769230769231,0.9166666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.049,28.863,0.0
0.0,2.0,2,14,11.0,Кишинёв мун.,Кишинёв,Центр,str. Nicolae Testemitanu 19,65,1950.0,0.7857142857142857,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
4.0,2.0,1,12,10.0,Кишинёв мун.,Кишинёв,Чокана,пр-т Мирча чел Бэтрын 41/A,67,2983.582089552239,0.8333333333333334,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.036,28.889,0.0
4.0,2.0,1,10,2.0,Кишинёв мун.,Кишинёв,Буюканы,str. Onisifor Ghibu 10,65,3383.076923076923,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
4.0,2.0,1,9,7.0,Кишинёв мун.,Кишинёв,Центр,str. Mitropolit Dosoftei 100,55,3545.4545454545455,0.7777777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
4.0,2.0,1,10,6.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Иоана Раду 27/1,70,2678.5714285714284,0.6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.039,28.803,0.0
4.0,2.0,1,12,8.0,Кишинёв мун.,Кишинёв,Центр,str. Nicolae Testemitanu; 17/1,65,2546.153846153846,0.6666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
4.0,1.0,1,11,3.0,Кишинёв мун.,Кишинёв,Центр,ул. Николае Тестемицану 23/1,63,2007.936507936508,0.2727272727272727,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
4.0,2.0,1,11,9.0,Кишинёв мун.,Кишинёв,Центр,ул. Николае Тестемицану 3/3,62,2669.3548387096776,0.8181818181818182,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9985465,28.8356087,2843.4942101224906
4.0,2.0,2,14,5.0,Кишинёв мун.,Кишинёв,Рышкановка,бул. Москова 9/5,75,4105.333333333333,0.35714285714285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.049,28.863,0.0
4.0,2.0,1,8,7.0,Кишинёв мун.,Кишинёв,Ботаника,пер. Гика Водэ 5,55,2616.3636363636365,0.875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,2,14,12.0,Кишинёв мун.,Кишинёв,Центр,ул. Николае Тестемицану 19,76,3393.4210526315787,0.8571428571428571,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,46.9969768,28.8373602,3032.201956435011
4.0,2.0,1,4,3.0,Кишинёв мун.,Кишинёв,Центр,пр-т Штефан чел Маре ши Сфынт 132,75,4466.666666666667,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
4.0,3.0,1,11,6.0,Кишинёв мун.,Кишинёв,Чокана,bd. Mircea cel Bătrân 43/F,95,2289.4736842105262,0.5454545454545454,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.036,28.889,0.0
4.0,3.0,2,15,10.0,Кишинёв мун.,Кишинёв,Рышкановка,Matei Basarab  .,97,2525.773195876289,0.6666666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.049,28.863,0.0
4.0,,1,5,3.0,Кишинёв мун.,Кишинёв,Ботаника,Burebista .,17,2088.235294117647,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,1,5,2.0,Кишинёв мун.,Кишинёв,Чокана,str. Movileni 26,50,1800.0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.036,28.889,0.0
0.0,2.0,2,6,3.0,Кишинёв мун.,Дурлешты,Центр,str. Durlești 8,76,1353.0263157894738,0.5,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001
4.0,1.0,1,7,2.0,Кишинёв мун.,Кишинёв,Центр,str. Lev Tolstoi 13,46,2826.086956521739,0.2857142857142857,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.024,28.832,0.0
0.0,1.0,1,15,3.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Ceucari 14,46,1391.695652173913,0.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.061,28.806,0.0
1.0,,2,9,1.0,Кишинёв мун.,Кишинёв,Чокана,str. Alecu Russo 61/4,41,924.390243902439,0.1111111111111111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.036,28.889,0.0
,1.0,,5,5.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Florilor 16/1,34,1911.764705882353,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
4.0,1.0,1,10,6.0,Кишинёв мун.,Кишинёв,Чокана,ул. Игорь Виеру 19/1,14,2350.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.036,28.889,0.0
4.0,1.0,1,3,3.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Четатя Албэ 20,15,2533.3333333333335,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
0.0,2.0,1,9,8.0,Кишинёв мун.,Кишинёв,Телецентр,ш. Хынчешть 142,53,1424.5283018867924,0.8888888888888888,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
4.0,3.0,4 и более,16,16.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Буребиста 114/2,435,1011.4942528735633,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,46.988,28.854,0.0
,1.0,1,6,2.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Константин Брынкушь 148,35,1657.142857142857,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,1,11,11.0,Кишинёв мун.,Кишинёв,Телецентр,ш. Хынчешть 55/5,95,1778.9473684210527,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
4.0,2.0,1,10,10.0,Кишинёв мун.,Кишинёв,Центр,str. Alexandru cel Bun 108,83,2650.602409638554,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0293865,28.8346001,630.541960989176
2.0,2.0,3,11,9.0,Кишинёв мун.,Кишинёв,Центр,str. Alexandru cel Bun 108,105,2142.8571428571427,0.8181818181818182,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0293865,28.8346001,630.541960989176
4.0,4.0,2,18,16.0,Кишинёв мун.,Кишинёв,Ботаника,пр-т Дачия 46,110,1235.4545454545455,0.8888888888888888,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,1,10,6.0,Кишинёв мун.,Кишинёв,Телецентр,str. Sprîncenoaia 3/K,65,2307.6923076923076,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
4.0,2.0,1,10,5.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Decebal 99/C,60,2750.0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
,3.0,2,10,9.0,Кишинёв мун.,Дурлешты,Центр,str. Nicolae Dimo 24/B,100,1003.0,0.9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0132735,28.7519437,1052.6334894108904
4.0,2.0,2,14,9.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Decebal 6/4,84,2975.0,0.6428571428571429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,1.0,1,10,1.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Гренобле 120/4,45,2264.4444444444443,0.1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
0.0,1.0,1,12,9.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Каля Ешилор 6,56,2230.3571428571427,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0433126,28.7934948,865.300793569499
4.0,3.0,1,12,10.0,Кишинёв мун.,Кишинёв,Ботаника,str. Tudor Strișcă 8/1,95,2210.5263157894738,0.8333333333333334,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,1,4,3.0,Кишинёв мун.,Кишинёв,Ботаника,str. Minsk 26/2,45,2064.4444444444443,0.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9987027,28.8609258,1300.855652014226
4.0,3.0,1,4,2.0,Кишинёв мун.,Кишинёв,Буюканы,str. Vasile Lupu 31,54,1924.0740740740741,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.039,28.803,0.0
4.0,2.0,1,14,9.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Каля Ешилор 6,75,2598.6666666666665,0.6428571428571429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0433126,28.7934948,865.300793569499
4.0,3.0,1,2,2.0,Кишинёв мун.,Кишинёв,Центр,str. Columna 180,160,931.25,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
4.0,1.0,1,9,6.0,Кишинёв мун.,Кишинёв,Ботаника,str. Burebista 25,43,2441.860465116279,0.6666666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0310499,28.7697398,7983.128448161052
0.0,2.0,2,15,8.0,Кишинёв мун.,Кишинёв,Телецентр,ул. Пьетрарилор 10/5,83,1626.5060240963855,0.5333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.003,28.817,0.0
4.0,2.0,1,10,9.0,Кишинёв мун.,Кишинёв,Центр,ул. Валя Трандафирилор 20,90,2055.5555555555557,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
0.0,1.0,2,9,7.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Ион Буздуган 11,50,1838.0,0.7777777777777778,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0378784,28.7635064,2995.4295954639597
0.0,2.0,2,14,5.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Василе Лупу 28,75,1940.0,0.35714285714285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0221197,28.8008688,1883.9410283209686
4.0,2.0,2,10,6.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Gheorghe Madan 85/6,53,2356.603773584906,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0591667,28.8408266,2645.9597796673183
4.0,1.0,1,10,2.0,Кишинёв мун.,Дурлешты,Центр,Картуша 97/3,50,1758.0,0.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.019,28.763,0.0
4.0,2.0,2,16,5.0,Кишинёв мун.,Кишинёв,Центр,ул. Лев Толстой 63/1,82,2664.6341463414633,0.3125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
4.0,2.0,1,8,2.0,Кишинёв мун.,Кишинёв,Буюканы,str. Grigore Alexandrescu 6,84,2260.714285714286,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
4.0,2.0,2,11,10.0,Кишинёв мун.,Кишинёв,Чокана,str. Ginta Latina 12/7,93,1912.9032258064517,0.9090909090909091,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
0.0,2.0,2,5,2.0,Кишинёв мун.,Кишинёв,Центр,ул. Лакулуй 35,90,2722.222222222222,0.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
4.0,2.0,1,5,5.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Христо Ботев 21,47,1912.7659574468084,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,2,17,14.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Bogdan Voievod 1,93,3010.7526881720432,0.8235294117647058,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0431985,28.8572878,776.8362729842231
0.0,2.0,1,6,2.0,Кишинёв мун.,Криково,Центр,str. Chişinău 68,64,1201.875,0.3333333333333333,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,,,
0.0,1.0,1,7,4.0,Кишинёв мун.,Дурлешты,Центр,str. Mihai Viteazul .,50,1600.0,0.5714285714285714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.019,28.763,0.0
4.0,3.0,2,19,6.0,Кишинёв мун.,Кишинёв,Чокана,str. Mihail Sadoveanu .,66,2724.242424242424,0.3157894736842105,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
2.0,2.0,2,21,20.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Dacia 29,43,1395.3488372093022,0.9523809523809523,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,46.988,28.854,0.0
0.0,2.0,1,7,3.0,Кишинёв мун.,Кишинёв,Центр,str. Moara Roșie 5,80,3000.0,0.42857142857142855,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.034466,28.8381671,1254.1280969807476
0.0,2.0,1,10,5.0,Кишинёв мун.,Кишинёв,Центр,ул. Текуч 3/1,64,1607.8125,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
4.0,2.0,1,5,4.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Сучава 110,72,1763.888888888889,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.039,28.803,0.0
4.0,2.0,2,10,2.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Ашхабад 127/6,78,2243.5897435897436,0.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
2.0,3.0,1,5,4.0,Кишинёв мун.,Кишинёв,Чокана,ул. Волунтарилор 4,59,1262.7118644067796,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.036,28.889,0.0
2.0,2.0,1,4,2.0,Кишинёв мун.,Кишинёв,Центр,бул. Юрий Гагарин 5,63,1712.6984126984128,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
4.0,3.0,1,5,4.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Николае Титулеску 28,60,1865.0,0.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
3.0,3.0,2,10,8.0,Кишинёв мун.,Кишинёв,Рышкановка,str. Nadejda Russo 14,185,2648.6486486486488,0.8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.049,28.863,0.0
0.0,2.0,1,6,6.0,Кишинёв мун.,Дурлешты,Центр,str. Durlești 8,56,1454.142857142857,1.0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001
4.0,2.0,,14,2.0,Кишинёв мун.,Кишинёв,Старая Почта,str. Iazului 38,58,2399.9827586206898,0.14285714285714285,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0624684,28.844226,2900.10828889157
,3.0,1,13,,Кишинёв мун.,Кишинёв,Буюканы,ул. Каля Ешилор 6,85,2458.823529411765,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0433126,28.7934948,865.300793569499
4.0,2.0,1,5,5.0,Кишинёв мун.,Кишинёв,Рышкановка,ул. Николай Димо 13/4,42,1952.3809523809523,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
4.0,3.0,2,11,10.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Гренобле 128/1,130,1476.923076923077,0.9090909090909091,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,1,16,2.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Traian 23/1,60,1581.6666666666667,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,2.0,2,16,5.0,Кишинёв мун.,Кишинёв,Центр,ул. Измаил 92/1,62,1450.0,0.3125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
4.0,1.0,1,9,6.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Николае Костин 44/7,45,2220.0,0.6666666666666666,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
0.0,3.0,2,10,1.0,Кишинёв мун.,Кишинёв,Буюканы,str. Ion Buzdugan 13,87,1378.16091954023,0.1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0386476,28.7597872,3274.88463606935
4.0,1.0,1,12,4.0,Кишинёв мун.,Кишинёв,Чокана,bd. Mircea cel Bătrân 41/F,45,2708.8888888888887,0.3333333333333333,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
0.0,2.0,2,5,5.0,Кишинёв мун.,Ставчены,Центр,Grăiești  10,70,1569.0428571428572,1.0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.096,28.867,0.0
4.0,2.0,1,11,10.0,Кишинёв мун.,Кишинёв,Ботаника,str. Jubiliară 40,67,2147.7611940298507,0.9090909090909091,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
0.0,2.0,2,10,8.0,Кишинёв мун.,Кишинёв,Чокана,str. Nicolae Milescu Spatarul 57,71,1753.5211267605634,0.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.061931,28.8971101,2948.1410951016405
4.0,2.0,1,5,2.0,Кишинёв мун.,Кишинёв,Ботаника,str. Muncesti 806,45,1775.5555555555557,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,1.0,1,7,1.0,Кишинёв мун.,Дурлешты,Центр,Regina Elizaveta 2,44,2204.5454545454545,0.14285714285714285,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.019,28.763,0.0
2.0,2.0,1,12,10.0,Кишинёв мун.,Кишинёв,Центр,ул. Лев Толстой 74,70,2284.285714285714,0.8333333333333334,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.024,28.832,0.0
4.0,3.0,2,12,2.0,Кишинёв мун.,Кишинёв,Буюканы,str. Vasile Lupu 28a,87,2701.1494252873563,0.16666666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.039,28.803,0.0
4.0,2.0,1,17,8.0,Кишинёв мун.,Кишинёв,Телецентр,str. Constantin Vârnav 32/A,72,2359.722222222222,0.47058823529411764,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.003,28.817,0.0
0.0,2.0,1,13,6.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Каля Ешилор 6,80,2312.5,0.46153846153846156,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0433126,28.7934948,865.300793569499
4.0,2.0,1,8,6.0,Кишинёв мун.,Кишинёв,Центр,ул. Пан Халиппа 6/D,72,2847.222222222222,0.75,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.024,28.832,0.0
4.0,3.0,1,14,9.0,Кишинёв мун.,Кишинёв,Телецентр,ул. Николае Тестемицану 19,76,3222.3684210526317,0.6428571428571429,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,46.9969768,28.8373602,1683.0135360399859
4.0,2.0,2,7,4.0,Кишинёв мун.,Кишинёв,Центр,str. Moara Rosie 5/A,84,3678.5714285714284,0.5714285714285714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.024,28.832,0.0
2.0,3.0,2,9,3.0,Кишинёв мун.,Кишинёв,Центр,bd. Ştefan cel Mare şi Sfânt 6,72,1416.6666666666667,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,47.024,28.832,0.0
4.0,1.0,1,4,1.0,Кишинёв мун.,Кишинёв,Рышкановка,Tudor Vladimirescu  .,30,2196.6666666666665,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
2.0,1.0,2,21,20.0,Кишинёв мун.,Кишинёв,Ботаника,bd. Dacia 29,43,1395.3488372093022,0.9523809523809523,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,1.0,,5,2.0,Кишинёв мун.,Кишинёв,Центр,str. Alexandr Pușkin 53,28,1964.2857142857142,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
,3.0,2,9,3.0,Кишинёв мун.,Кишинёв,Центр,bd. Ştefan cel Mare şi Sfânt 6,72,1416.6666666666667,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
4.0,3.0,1,5,3.0,Кишинёв мун.,Кишинёв,Рышкановка,ул. Тудор Владимиреску 8,55,1689.090909090909,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.049,28.863,0.0
4.0,1.0,1,10,9.0,Кишинёв мун.,Кишинёв,Ботаника,ул. Буребиста 36/2,23,1821.7391304347825,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.988,28.854,0.0
4.0,,1,5,3.0,Кишинёв мун.,Кишинёв,Чокана,ул. Мария Дрэган 20/2,23,1691.304347826087,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.036,28.889,0.0
4.0,2.0,1,14,2.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Василе Лупу 28a,70,2928.5714285714284,0.14285714285714285,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0225368,28.7991623,1853.587577791754
4.0,1.0,1,10,5.0,Кишинёв мун.,Кишинёв,Ботаника,str. Bacioii Noi 14D,30,2330.0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.988,28.854,0.0
4.0,1.0,1,14,11.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Василе Лупу 28,50,2940.0,0.7857142857142857,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0221197,28.8008688,1883.9410283209686
2.0,2.0,2,9,4.0,Кишинёв мун.,Кишинёв,Центр,ул. Кахул 8,55,1909.090909090909,0.4444444444444444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.024,28.832,0.0
4.0,2.0,1,11,11.0,Кишинёв мун.,Кишинёв,Чокана,пр-т Мирча чел Бэтрын 43/B,73,2286.301369863014,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.036,28.889,0.0
4.0,1.0,1,12,6.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Ион Буздуган 3,50,2498.0,0.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.039,28.803,0.0
4.0,3.0,2,14,1.0,Кишинёв мун.,Кишинёв,Чокана,пр-т Мирча чел Бэтрын 41/A,91,2582.4175824175823,0.07142857142857142,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.036,28.889,0.0
4.0,2.0,1,22,17.0,Кишинёв мун.,Кишинёв,Чокана,пр-т Мирча чел Бэтрын 15,70,2385.714285714286,0.7727272727272727,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.036,28.889,0.0
4.0,2.0,1,5,4.0,Кишинёв мун.,Кишинёв,Телецентр,ул. Миорица 10,42,2140.4761904761904,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.003,28.817,0.0
4.0,3.0,2,11,1.0,Кишинёв мун.,Кишинёв,Рышкановка,ул. Ион Буздуган 11,86,2151.1627906976746,0.09090909090909091,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0378784,28.7635064,7639.692230549956
4.0,2.0,1,14,11.0,Кишинёв мун.,Кишинёв,Буюканы,ул. Василе Лупу 28a,70,2927.1428571428573,0.7857142857142857,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0225368,28.7991623,1853.587577791754
